date,count
2020-03-27 12,13.225
2020-03-27 13,14.1875
2020-03-27 14,15.8375
2020-03-27 15,14.8375
2020-03-27 16,16.95
2020-03-27 17,20.725
2020-03-27 18,22.85
2020-03-27 19,19.775
2020-03-27 20,13.825
2020-03-27 21,7.825
2020-03-27 22,5.5625
2020-03-27 23,3.3125
2020-03-28 00,1.575
2020-03-28 01,1.1375
2020-03-28 02,0.8875
2020-03-28 03,0.8625
2020-03-28 04,0.7
2020-03-28 05,1.9375
2020-03-28 06,3.175
2020-03-28 07,4.9375
2020-03-28 08,8.6875
2020-03-28 09,7.55
2020-03-28 10,8.95
2020-03-28 11,10.4625
2020-03-28 12,12.8875
2020-03-28 13,13.6375
2020-03-28 14,12.3375
2020-03-28 15,13.5125
2020-03-28 16,14.925
2020-03-28 17,15.925
2020-03-28 18,15.025
2020-03-28 19,13.1
2020-03-28 20,9.825
2020-03-28 21,5.95
2020-03-28 22,4.8375
2020-03-28 23,2.875
2020-03-29 00,2.2125
2020-03-29 01,1.5125
2020-03-29 03,0.9625
2020-03-29 04,1.0375
2020-03-29 05,1.5375
2020-03-29 06,2.925
2020-03-29 07,3.275
2020-03-29 08,4.8125
2020-03-29 09,4.6125
2020-03-29 10,5.7
2020-03-29 11,7.6375
2020-03-29 12,7.9125
2020-03-29 13,8.5125
2020-03-29 14,7.1125
2020-03-29 15,7.65
2020-03-29 16,8.425
2020-03-29 17,9.9875
2020-03-29 18,9.8875
2020-03-29 19,9.75
2020-03-29 20,8.8375
2020-03-29 21,4.9375
2020-03-29 22,3.7125
2020-03-29 23,2.625
2020-03-30 00,1.475
2020-03-30 01,1.1625
2020-03-30 02,1.4
2020-03-30 03,1.1625
2020-03-30 04,0.825
2020-03-30 05,1.8125
2020-03-30 06,3.7375
2020-03-30 07,8.2875
2020-03-30 08,20.325
2020-03-30 09,17.275
2020-03-30 10,9.5
2020-03-30 11,10.5125
2020-03-30 12,11.05
2020-03-30 13,14.2125
2020-03-30 14,12.7875
2020-03-30 15,12.7375
2020-03-30 16,13.75
2020-03-30 17,18.2375
2020-03-30 18,22.3375
2020-03-30 19,22.3625
2020-03-30 20,13.4
2020-03-30 21,6.825
2020-03-30 22,4.75
2020-03-30 23,2.6875
2020-03-31 00,1.35
2020-03-31 01,0.9625
2020-03-31 02,0.55
2020-03-31 03,0.375
2020-03-31 04,0
2020-03-31 05,0
2020-03-31 06,0
2020-03-31 07,10.5875
2020-03-31 08,20.125
2020-03-31 09,16.9375
2020-03-31 10,10.3125
2020-03-31 11,11.375
2020-03-31 12,12.925
2020-03-31 13,16.075
2020-03-31 14,15.4875
2020-03-31 15,13.8875
2020-03-31 16,16.325
2020-03-31 17,19.55
2020-03-31 18,22.6125
2020-03-31 19,21.7
2020-03-31 20,14.8375
2020-03-31 21,7.4625
2020-03-31 22,4.8875
2020-03-31 23,2.5875
2020-04-01 00,1.675
2020-04-01 01,1.15
2020-04-01 02,0.9
2020-04-01 03,0.6625
2020-04-01 04,0.8375
2020-04-01 05,1.8
2020-04-01 06,4.8375
2020-04-01 07,10.2625
2020-04-01 08,21.6375
2020-04-01 09,18.7125
2020-04-01 10,13.15
2020-04-01 11,12.9375
2020-04-01 12,13.9125
2020-04-01 13,17
2020-04-01 14,17.0125
2020-04-01 15,15
2020-04-01 16,17.925
2020-04-01 17,21.2875
2020-04-01 18,24.6375
2020-04-01 19,24.4875
2020-04-01 20,14.5125
2020-04-01 21,8.325
2020-04-01 22,4.8875
2020-04-01 23,3.2875
2020-04-02 00,1.425
2020-04-02 01,0.8625
2020-04-02 02,0.1875
2020-04-02 03,0.95
2020-04-02 04,0.875
2020-04-02 05,1.8625
2020-04-02 06,4.4125
2020-04-02 07,9.7875
2020-04-02 08,22.05
2020-04-02 09,19.525
2020-04-02 10,12.525
2020-04-02 11,12.0375
2020-04-02 12,14.6375
2020-04-02 13,18.0625
2020-04-02 14,16.8875
2020-04-02 15,15.025
2020-04-02 16,16.5625
2020-04-02 17,20.9625
2020-04-02 18,23.9625
2020-04-02 19,2.2625
2020-04-02 21,27.4875
2020-04-02 22,5.5625
2020-04-02 23,4.1875
2020-04-03 00,2.675
2020-04-03 01,1.625
2020-04-03 02,0.9625
2020-04-03 03,0.8
2020-04-03 04,1.175
2020-04-03 05,1.8875
2020-04-03 06,4.7625
2020-04-03 07,9.35
2020-04-03 08,23.025
2020-04-03 09,19.8625
2020-04-03 10,13.225
2020-04-03 11,13.8875
2020-04-03 12,15.0125
2020-04-03 13,17.5375
2020-04-03 14,18.1
2020-04-03 15,16.15
2020-04-03 16,17.975
2020-04-03 17,22.15
2020-04-03 18,24.475
2020-04-03 19,23.1125
2020-04-03 20,15.625
2020-04-03 21,9.2875
2020-04-03 22,5.175
2020-04-03 23,3.1875
2020-04-04 00,1.8875
2020-04-04 01,1.6125
2020-04-04 02,0.675
2020-04-04 03,1.3375
2020-04-04 04,1.0875
2020-04-04 05,1.6875
2020-04-04 06,3.425
2020-04-04 07,5.075
2020-04-04 08,8.9125
2020-04-04 09,9.4125
2020-04-04 10,9.6
2020-04-04 11,12.25
2020-04-04 12,15.2125
2020-04-04 13,15.4625
2020-04-04 14,15.1375
2020-04-04 15,16.45
2020-04-04 16,18.2875
2020-04-04 17,18.6625
2020-04-04 18,18.95
2020-04-04 19,17.375
2020-04-04 20,13.35
2020-04-04 21,7.825
2020-04-04 22,6.05
2020-04-04 23,4.05
2020-04-05 00,2.8625
2020-04-05 01,1.8875
2020-04-05 02,1.3
2020-04-05 03,1.35
2020-04-05 04,1.0875
2020-04-05 05,1.3
2020-04-05 06,3.525
2020-04-05 07,4.0125
2020-04-05 08,6.7375
2020-04-05 09,6.4875
2020-04-05 10,8.6125
2020-04-05 11,10.075
2020-04-05 12,11.6
2020-04-05 13,12.7625
2020-04-05 14,11.9875
2020-04-05 15,12.5625
2020-04-05 16,15.975
2020-04-05 17,16.95
2020-04-05 18,18.0625
2020-04-05 19,16.1125
2020-04-05 20,12.0375
2020-04-05 21,7.8375
2020-04-05 22,6.0125
2020-04-05 23,4.85
2020-04-06 00,2.3875
2020-04-06 01,1.2625
2020-04-06 02,1.1
2020-04-06 03,1.0875
2020-04-06 04,1.175
2020-04-06 05,1.8125
2020-04-06 06,4.75
2020-04-06 07,9.55
2020-04-06 08,23.5875
2020-04-06 09,19.6875
2020-04-06 10,13.225
2020-04-06 11,12.95
2020-04-06 12,13.625
2020-04-06 13,15.9125
2020-04-06 14,10.2375
2020-04-06 15,8.15
2020-04-06 16,10.475
2020-04-06 17,17.95
2020-04-06 18,21.75
2020-04-06 19,22.45
2020-04-06 20,14.8625
2020-04-06 21,8.325
2020-04-06 22,5.625
2020-04-06 23,3.25
2020-04-07 00,2.2375
2020-04-07 01,1.3375
2020-04-07 02,1.7375
2020-04-07 03,1.3875
2020-04-07 04,1.35
2020-04-07 05,1.625
2020-04-07 06,4.825
2020-04-07 07,10.95
2020-04-07 08,24.925
2020-04-07 09,21.1625
2020-04-07 10,13.5125
2020-04-07 11,13.425
2020-04-07 12,16.1375
2020-04-07 13,19.0125
2020-04-07 14,18.8375
2020-04-07 15,16.95
2020-04-07 16,20.7625
2020-04-07 17,25.5875
2020-04-07 18,27.45
2020-04-07 19,28.2
2020-04-07 20,17.8125
2020-04-07 21,10.675
2020-04-07 22,6.3875
2020-04-07 23,4.5375
2020-04-08 00,2.625
2020-04-08 01,1.675
2020-04-08 02,1.6625
2020-04-08 03,1.4
2020-04-08 04,1.1375
2020-04-08 05,1.675
2020-04-08 06,4.8625
2020-04-08 07,12.1625
2020-04-08 08,26.6375
2020-04-08 09,23.575
2020-04-08 10,14.7
2020-04-08 11,14.825
2020-04-08 12,16.4625
2020-04-08 13,19.75
2020-04-08 14,19.575
2020-04-08 15,17.6875
2020-04-08 16,18.325
2020-04-08 17,23.6875
2020-04-08 18,27.35
2020-04-08 19,27.975
2020-04-08 20,2.0375
2020-04-09 02,18.925
2020-04-09 03,1.5
2020-04-09 04,1.25
2020-04-09 05,2.05
2020-04-09 06,5.4375
2020-04-09 07,12.125
2020-04-09 08,25.35
2020-04-09 09,22.6875
2020-04-09 10,14.2375
2020-04-09 11,14.2
2020-04-09 12,15.025
2020-04-09 13,19.1
2020-04-09 14,17.6875
2020-04-09 15,17.2
2020-04-09 16,18.9875
2020-04-09 17,23.6125
2020-04-09 18,27.125
2020-04-09 19,29.1625
2020-04-09 20,6.775
2020-04-09 21,0
2020-04-09 22,12.0875
2020-04-09 23,4.5625
2020-04-10 00,2.725
2020-04-10 01,1.3
2020-04-10 02,1.15
2020-04-10 03,1.8625
2020-04-10 04,1.6
2020-04-10 05,2.0875
2020-04-10 06,5.3625
2020-04-10 07,11.025
2020-04-10 08,25.15
2020-04-10 09,22.65
2020-04-10 10,15.525
2020-04-10 11,14.6
2020-04-10 12,17.6
2020-04-10 13,18.425
2020-04-10 14,20.25
2020-04-10 15,19.5875
2020-04-10 16,22.9625
2020-04-10 17,26.4125
2020-04-10 18,29
2020-04-10 19,29.025
2020-04-10 20,21.9625
2020-04-10 21,12.9375
2020-04-10 22,8.35
2020-04-10 23,5.1625
2020-04-11 00,3.1
2020-04-11 01,2.1375
2020-04-11 02,1.875
2020-04-11 03,1.5125
2020-04-11 04,1.075
2020-04-11 05,1.7875
2020-04-11 06,4.3
2020-04-11 07,5.5375
2020-04-11 08,10.8375
2020-04-11 09,12.8125
2020-04-11 10,12.75
2020-04-11 11,13.525
2020-04-11 12,15.25
2020-04-11 13,17.7
2020-04-11 14,18.0125
2020-04-11 15,18.3375
2020-04-11 16,20.3375
2020-04-11 17,20.875
2020-04-11 18,21.2
2020-04-11 19,23.1375
2020-04-11 20,18.125
2020-04-11 21,11.4625
2020-04-11 22,7.3375
2020-04-11 23,5.9125
2020-04-12 00,3.825
2020-04-12 01,2.325
2020-04-12 02,1.65
2020-04-12 03,1.45
2020-04-12 04,0.9125
2020-04-12 05,2.0125
2020-04-12 06,3.75
2020-04-12 07,5.5625
2020-04-12 08,8.3875
2020-04-12 09,9.9
2020-04-12 10,9.725
2020-04-12 11,11.3625
2020-04-12 12,12.475
2020-04-12 13,12.725
2020-04-12 14,12.325
2020-04-12 15,9.725
2020-04-12 16,8.65
2020-04-12 17,12.8
2020-04-12 18,15.2875
2020-04-12 19,18.5
2020-04-12 20,15.7375
2020-04-12 21,11.6
2020-04-12 22,6.675
2020-04-12 23,5.6875
2020-04-13 00,3.325
2020-04-13 01,2.0625
2020-04-13 02,1.675
2020-04-13 03,1.45
2020-04-13 04,0.9125
2020-04-13 05,1.4
2020-04-13 06,4.2375
2020-04-13 07,5.1125
2020-04-13 08,10.15
2020-04-13 09,12.55
2020-04-13 10,11.225
2020-04-13 11,11.1375
2020-04-13 12,13.1875
2020-04-13 13,16.2625
2020-04-13 14,15.5625
2020-04-13 15,15.6875
2020-04-13 16,17.825
2020-04-13 17,18.725
2020-04-13 18,20.6625
2020-04-13 19,20.725
2020-04-13 20,13.6
2020-04-13 21,9.725
2020-04-13 22,6.1375
2020-04-13 23,5.2375
2020-04-14 00,3.575
2020-04-14 01,1.4625
2020-04-14 02,1.6
2020-04-14 03,0.7375
2020-04-14 04,1.0125
2020-04-14 05,2.15
2020-04-14 06,5.625
2020-04-14 07,12.0625
2020-04-14 08,26.425
2020-04-14 09,23.0875
2020-04-14 10,15.9625
2020-04-14 11,14.4375
2020-04-14 12,16.625
2020-04-14 13,21.7
2020-04-14 14,20.375
2020-04-14 15,19.45
2020-04-14 16,21.55
2020-04-14 17,25.275
2020-04-14 18,31.0125
2020-04-14 19,30.325
2020-04-14 20,21.8625
2020-04-14 21,12.2875
2020-04-14 22,6.45
2020-04-14 23,5.25
2020-04-15 00,2.7
2020-04-15 01,1.8875
2020-04-15 02,1.7875
2020-04-15 03,1.225
2020-04-15 04,0.6875
2020-04-15 05,1.9625
2020-04-15 06,5.5125
2020-04-15 07,12.4625
2020-04-15 08,26.2
2020-04-15 09,24.225
2020-04-15 10,16.0875
2020-04-15 11,15.6875
2020-04-15 12,18.525
2020-04-15 13,22.4375
2020-04-15 14,22.6125
2020-04-15 15,19.8875
2020-04-15 16,21.8625
2020-04-15 17,26.7
2020-04-15 18,32.5125
2020-04-15 19,32.5625
2020-04-15 20,23.2
2020-04-15 21,13.6375
2020-04-15 22,8.1125
2020-04-15 23,5.2125
2020-04-16 00,3.125
2020-04-16 01,1.675
2020-04-16 02,1.675
2020-04-16 03,0.8875
2020-04-16 04,1.1125
2020-04-16 05,2.25
2020-04-16 06,5.4375
2020-04-16 07,12.85
2020-04-16 08,27.55
2020-04-16 09,24.4625
2020-04-16 10,16.7375
2020-04-16 11,16.4875
2020-04-16 12,19.0375
2020-04-16 13,22.8125
2020-04-16 14,21.525
2020-04-16 15,20.525
2020-04-16 16,22.15
2020-04-16 17,27.0625
2020-04-16 18,32.9875
2020-04-16 19,33.4
2020-04-16 20,24.75
2020-04-16 21,15.075
2020-04-16 22,9.25
2020-04-16 23,6.0125
2020-04-17 00,3.3
2020-04-17 01,1.9375
2020-04-17 02,1.0875
2020-04-17 03,0.7625
2020-04-17 04,0.8125
2020-04-17 05,2.15
2020-04-17 06,5.875
2020-04-17 07,12.15
2020-04-17 08,27.6625
2020-04-17 09,24.9375
2020-04-17 10,17.9375
2020-04-17 11,17.625
2020-04-17 12,20.5375
2020-04-17 13,22.8625
2020-04-17 14,22.025
2020-04-17 15,22.6
2020-04-17 16,24.1375
2020-04-17 17,29.0125
2020-04-17 18,33.35
2020-04-17 19,32.85
2020-04-17 20,24.0625
2020-04-17 21,14.45
2020-04-17 22,9.6625
2020-04-17 23,6.5875
2020-04-18 00,4.0875
2020-04-18 01,2.625
2020-04-18 02,1.825
2020-04-18 03,2.2
2020-04-18 04,1.5125
2020-04-18 05,2.075
2020-04-18 06,4.35
2020-04-18 07,5.8625
2020-04-18 08,11.025
2020-04-18 09,14.625
2020-04-18 10,15.7625
2020-04-18 11,17.2
2020-04-18 12,20.1375
2020-04-18 13,18.9
2020-04-18 14,19.2375
2020-04-18 15,21.65
2020-04-18 16,21.4375
2020-04-18 17,21.3625
2020-04-18 18,22.65
2020-04-18 19,21.325
2020-04-18 20,18.625
2020-04-18 21,12.625
2020-04-18 22,8.7125
2020-04-18 23,5.8375
2020-04-19 00,4.0125
2020-04-19 01,3.0375
2020-04-19 02,2.1
2020-04-19 03,1.275
2020-04-19 04,0.8
2020-04-19 05,1.2125
2020-04-19 06,3.6
2020-04-19 07,4.65
2020-04-19 08,8.4
2020-04-19 09,10.975
2020-04-19 10,11.4125
2020-04-19 11,12.4625
2020-04-19 12,15.85
2020-04-19 13,15.75
2020-04-19 14,15.025
2020-04-19 15,16.7
2020-04-19 16,18.6
2020-04-19 17,20.4125
2020-04-19 18,22.2875
2020-04-19 19,20.8875
2020-04-19 20,18.2
2020-04-19 21,12.975
2020-04-19 22,8.4125
2020-04-19 23,6.0625
2020-04-20 00,2.925
2020-04-20 01,2.0125
2020-04-20 02,1.8625
2020-04-20 03,1.175
2020-04-20 04,1.2125
2020-04-20 05,2.025
2020-04-20 06,5.2375
2020-04-20 07,11.2125
2020-04-20 08,29.2
2020-04-20 09,26.9625
2020-04-20 10,15.8625
2020-04-20 11,16.475
2020-04-20 12,20.0125
2020-04-20 13,23.5875
2020-04-20 14,22.65
2020-04-20 15,20.6
2020-04-20 16,23.15
2020-04-20 17,28.625
2020-04-20 18,33.7625
2020-04-20 19,35.0625
2020-04-20 20,25.275
2020-04-20 21,14.2
2020-04-20 22,7.3875
2020-04-20 23,5.2875
2020-04-21 00,3.5
2020-04-21 01,1.6
2020-04-21 02,1.2
2020-04-21 03,1.15
2020-04-21 04,0.8375
2020-04-21 05,2.275
2020-04-21 06,6.3875
2020-04-21 07,14.35
2020-04-21 08,31.125
2020-04-21 09,27.1
2020-04-21 10,19.8375
2020-04-21 11,17.6875
2020-04-21 12,20.325
2020-04-21 13,24.4
2020-04-21 14,23.3
2020-04-21 15,21.1
2020-04-21 16,24.6
2020-04-21 17,29.4
2020-04-21 18,35.525
2020-04-21 19,35.1875
2020-04-21 20,26.05
2020-04-21 21,16.4125
2020-04-21 22,9.45
2020-04-21 23,6.3625
2020-04-22 00,3.875
2020-04-22 01,2.0375
2020-04-22 02,1.9125
2020-04-22 03,0.6625
2020-04-22 04,0.9125
2020-04-22 05,1.975
2020-04-22 06,6.925
2020-04-22 07,13.6875
2020-04-22 08,31.425
2020-04-22 09,28.1625
2020-04-22 10,20.35
2020-04-22 11,19.825
2020-04-22 12,22.1625
2020-04-22 13,26.3
2020-04-22 14,25.2125
2020-04-22 15,23.9625
2020-04-22 16,24.625
2020-04-22 17,32.1375
2020-04-22 18,37.15
2020-04-22 19,37.7875
2020-04-22 20,29.2375
2020-04-22 21,17.175
2020-04-22 22,11.25
2020-04-22 23,6.425
2020-04-23 00,3.4625
2020-04-23 01,2.5375
2020-04-23 02,1.425
2020-04-23 03,1.3375
2020-04-23 04,1.3625
2020-04-23 05,2.275
2020-04-23 06,6.125
2020-04-23 07,13.8
2020-04-23 08,33.55
2020-04-23 09,30.925
2020-04-23 10,20.8875
2020-04-23 11,19.925
2020-04-23 12,22.1625
2020-04-23 13,23.8125
2020-04-23 14,24.6625
2020-04-23 15,23.875
2020-04-23 16,26.1375
2020-04-23 17,32.6875
2020-04-23 18,38.5625
2020-04-23 19,39.9875
2020-04-23 20,30.9125
2020-04-23 21,18.6375
2020-04-23 22,11.8375
2020-04-23 23,7.9625
2020-04-24 00,4.875
2020-04-24 01,3.3
2020-04-24 02,2.2125
2020-04-24 03,1.3625
2020-04-24 04,1.125
2020-04-24 05,2.375
2020-04-24 06,6.0375
2020-04-24 07,12.6875
2020-04-24 08,29.45
2020-04-24 09,29.075
2020-04-24 10,17.4375
2020-04-24 11,13.9625
2020-04-24 12,17.325
2020-04-24 13,27.9875
2020-04-24 14,26.4875
2020-04-24 15,26.4875
2020-04-24 16,29.5375
2020-04-24 17,32.675
2020-04-24 18,37.3375
2020-04-24 19,37.1375
2020-04-24 20,28.6
2020-04-24 21,15.7
2020-04-24 22,11.2125
2020-04-24 23,8.6125
2020-04-25 00,5.175
2020-04-25 01,3.65
2020-04-25 02,2.2875
2020-04-25 03,1.7875
2020-04-25 04,1.3
2020-04-25 05,2.15
2020-04-25 06,4.8875
2020-04-25 07,6.275
2020-04-25 08,10.3125
2020-04-25 09,15.025
2020-04-25 10,15.3
2020-04-25 11,19.1
2020-04-25 12,21.1125
2020-04-25 13,22.775
2020-04-25 14,22.3875
2020-04-25 15,24.5625
2020-04-25 16,26.0125
2020-04-25 17,29.075
2020-04-25 18,29.9
2020-04-25 19,28.8375
2020-04-25 20,24.5125
2020-04-25 21,14
2020-04-25 22,11.2625
2020-04-25 23,8.4
2020-04-26 00,5.55
2020-04-26 01,3.55
2020-04-26 02,1.8625
2020-04-26 03,1.5375
2020-04-26 04,1.1
2020-04-26 05,1.85
2020-04-26 06,4.325
2020-04-26 07,5
2020-04-26 08,8.25
2020-04-26 09,11.8
2020-04-26 10,12.125
2020-04-26 11,15.15
2020-04-26 12,17.375
2020-04-26 13,17.375
2020-04-26 14,17.725
2020-04-26 15,21.325
2020-04-26 16,22.4125
2020-04-26 17,24.575
2020-04-26 18,27.5625
2020-04-26 19,28.125
2020-04-26 20,25.125
2020-04-26 21,13.9
2020-04-26 22,11.125
2020-04-26 23,7.8
2020-04-27 00,4.9125
2020-04-27 01,3.95
2020-04-27 02,2.3875
2020-04-27 03,1.7625
2020-04-27 04,1.3875
2020-04-27 05,2.5125
2020-04-27 06,6.3375
2020-04-27 07,12.775
2020-04-27 08,31.6625
2020-04-27 09,27.9
2020-04-27 10,22.05
2020-04-27 11,21.3625
2020-04-27 12,21.8
2020-04-27 13,25.4125
2020-04-27 14,24.45
2020-04-27 15,23.675
2020-04-27 16,19.9125
2020-04-27 17,27.2125
2020-04-27 18,34.2875
2020-04-27 19,36.525
2020-04-27 20,25.1
2020-04-27 21,13.225
2020-04-27 22,9.675
2020-04-27 23,7.6625
2020-04-28 00,5.8125
2020-04-28 01,3.825
2020-04-28 02,3.375
2020-04-28 03,2.7625
2020-04-28 04,2.4625
2020-04-28 05,2.7
2020-04-28 06,5.8125
2020-04-28 07,14.2375
2020-04-28 08,33.7625
2020-04-28 09,29.925
2020-04-28 10,22.025
2020-04-28 11,18.35
2020-04-28 12,22.275
2020-04-28 13,26.2625
2020-04-28 14,24.8625
2020-04-28 15,21.9
2020-04-28 16,24.8375
2020-04-28 17,31.1375
2020-04-28 18,37.075
2020-04-28 19,38.525
2020-04-28 20,23.075
2020-04-28 21,13.525
2020-04-28 22,11.525
2020-04-28 23,9.4375
2020-04-29 00,7.0125
2020-04-29 01,3.8875
2020-04-29 02,3.55
2020-04-29 03,3.3125
2020-04-29 04,3.075
2020-04-29 05,2.5
2020-04-29 06,5.8125
2020-04-29 07,14.75
2020-04-29 08,31.4375
2020-04-29 09,29.8625
2020-04-29 10,21.725
2020-04-29 11,22.3125
2020-04-29 12,24.2625
2020-04-29 13,26.8625
2020-04-29 14,23.9
2020-04-29 15,18.8125
2020-04-29 16,22.2625
2020-04-29 17,25.45
2020-04-29 18,21.8625
2020-04-29 19,17.5875
2020-04-29 20,15.025
2020-04-29 21,8.8625
2020-04-29 22,8.125
2020-04-29 23,5.9875
2020-04-30 00,4.125
2020-04-30 01,2.6125
2020-04-30 02,2.05
2020-04-30 03,2.4375
2020-04-30 04,3.1625
2020-04-30 05,2.6875
2020-04-30 06,6.6875
2020-04-30 07,14.55
2020-04-30 08,31.35
2020-04-30 09,30.9375
2020-04-30 10,21.7875
2020-04-30 11,22.8125
2020-04-30 12,23.65
2020-04-30 13,26.1125
2020-04-30 14,26.625
2020-04-30 15,20.4
2020-04-30 16,24.8875
2020-04-30 17,30.55
2020-04-30 18,32.2625
2020-04-30 19,28.425
2020-04-30 20,24.2125
2020-04-30 21,14.225
2020-04-30 22,12
2020-04-30 23,10.0625
2020-05-01 00,6.85
2020-05-01 01,4.675
2020-05-01 02,4.2375
2020-05-01 03,2.1875
2020-05-01 04,1.375
2020-05-01 05,1.5375
2020-05-01 06,2.875
2020-05-01 07,4.725
2020-05-01 08,8.975
2020-05-01 09,11.525
2020-05-01 10,11.2125
2020-05-01 11,13.4125
2020-05-01 12,17.35
2020-05-01 13,17.6625
2020-05-01 14,16.65
2020-05-01 15,19.075
2020-05-01 16,25.1125
2020-05-01 17,29.2625
2020-05-01 18,29.0875
2020-05-01 19,29.675
2020-05-01 20,24.725
2020-05-01 21,15.7625
2020-05-01 22,13.0875
2020-05-01 23,10.0125
2020-05-02 00,6.95
2020-05-02 01,4.8125
2020-05-02 02,4.5875
2020-05-02 03,3.3875
2020-05-02 04,1.5375
2020-05-02 05,2.275
2020-05-02 06,4.5375
2020-05-02 07,6.2375
2020-05-02 08,11.3125
2020-05-02 09,16.6125
2020-05-02 10,20.15
2020-05-02 11,22.95
2020-05-02 12,26.5875
2020-05-02 13,25.9875
2020-05-02 14,28.05
2020-05-02 15,30.025
2020-05-02 16,34
2020-05-02 17,36.2
2020-05-02 18,35.8875
2020-05-02 19,36.9
2020-05-02 20,29
2020-05-02 21,18.25
2020-05-02 22,14.225
2020-05-02 23,11.225
2020-05-03 00,9.325
2020-05-03 01,5.4375
2020-05-03 02,4.4875
2020-05-03 03,2.5875
2020-05-03 04,1.6875
2020-05-03 05,1.6
2020-05-03 06,3.8625
2020-05-03 07,4.325
2020-05-03 08,9.025
2020-05-03 09,11.2
2020-05-03 10,12.125
2020-05-03 11,14.725
2020-05-03 12,15.75
2020-05-03 13,17.8625
2020-05-03 14,17.675
2020-05-03 15,19.3875
2020-05-03 16,22.8125
2020-05-03 17,29.1875
2020-05-03 18,30.3
2020-05-03 19,31.225
2020-05-03 20,22.7375
2020-05-03 21,16.2375
2020-05-03 22,13.7625
2020-05-03 23,10.4875
2020-05-04 00,6.525
2020-05-04 01,4.525
2020-05-04 02,4.7125
2020-05-04 03,2.7125
2020-05-04 04,2.925
2020-05-04 05,3
2020-05-04 06,6.4625
2020-05-04 07,15.375
2020-05-04 08,37.725
2020-05-04 09,34.8375
2020-05-04 10,25.9375
2020-05-04 11,26.1
2020-05-04 12,26.9
2020-05-04 13,30.2375
2020-05-04 14,30.0375
2020-05-04 15,27.6
2020-05-04 16,31.8625
2020-05-04 17,38.2125
2020-05-04 18,48.4375
2020-05-04 19,45.8125
2020-05-04 20,31.9375
2020-05-04 21,18.1125
2020-05-04 22,15.4625
2020-05-04 23,15.6625
2020-05-05 00,9.85
2020-05-05 01,5.6875
2020-05-05 02,8.35
2020-05-05 03,6.8625
2020-05-05 04,5.2
2020-05-05 05,2.975
2020-05-05 06,6.1125
2020-05-05 07,15.1
2020-05-05 08,31.4375
2020-05-05 09,28.5375
2020-05-05 10,23.4875
2020-05-05 11,25.2125
2020-05-05 12,24.1125
2020-05-05 13,18.9
2020-05-05 14,18.2375
2020-05-05 15,22.975
2020-05-05 16,29.8625
2020-05-05 17,37.15
2020-05-05 18,43.6625
2020-05-05 19,45.025
2020-05-05 20,32.2625
2020-05-05 21,18.6125
2020-05-05 22,15.7875
2020-05-05 23,15.075
2020-05-06 00,10.2375
2020-05-06 01,4.975
2020-05-06 02,7.825
2020-05-06 03,7.9
2020-05-06 04,6.0125
2020-05-06 05,3.05
2020-05-06 06,7.1125
2020-05-06 07,17.15
2020-05-06 08,39.025
2020-05-06 09,37.9875
2020-05-06 10,24.575
2020-05-06 11,24.625
2020-05-06 12,30.025
2020-05-06 13,35.1
2020-05-06 14,34.9375
2020-05-06 15,32.875
2020-05-06 16,37.675
2020-05-06 17,45.2125
2020-05-06 18,52.4875
2020-05-06 19,52.0125
2020-05-06 20,40.075
2020-05-06 21,23.1
2020-05-06 22,16.975
2020-05-06 23,14.0125
2020-05-07 00,11.975
2020-05-07 01,6.225
2020-05-07 02,8.575
2020-05-07 03,8.8625
2020-05-07 04,4.7125
2020-05-07 05,1.525
2020-05-07 08,41.1375
2020-05-07 09,37.3625
2020-05-07 10,28.175
2020-05-07 11,29.05
2020-05-07 12,30.9125
2020-05-07 13,34.65
2020-05-07 14,32.2125
2020-05-07 15,36.3
2020-05-07 16,36.65
2020-05-07 17,43.4875
2020-05-07 18,50.75
2020-05-07 19,52.5125
2020-05-07 20,39.375
2020-05-07 21,24.6
2020-05-07 22,18.45
2020-05-07 23,13.6875
2020-05-08 00,11.2375
2020-05-08 01,7.025
2020-05-08 02,5.525
2020-05-08 03,7.4
2020-05-08 04,5.625
2020-05-08 05,2.7
2020-05-08 06,5.275
2020-05-08 07,6.6
2020-05-08 08,13.8125
2020-05-08 09,19.4
2020-05-08 10,21.3625
2020-05-08 11,26.625
2020-05-08 12,29.5875
2020-05-08 13,28.9875
2020-05-08 14,32.2875
2020-05-08 15,35.1625
2020-05-08 16,38.9125
2020-05-08 17,42.3
2020-05-08 18,44.2
2020-05-08 19,43.6
2020-05-08 20,35.6875
2020-05-08 21,25.6375
2020-05-08 22,20.8125
2020-05-08 23,14.8375
2020-05-09 00,11.1
2020-05-09 01,7.1125
2020-05-09 02,8.675
2020-05-09 03,5.7
2020-05-09 04,4.4375
2020-05-09 05,5.275
2020-05-09 06,5.3125
2020-05-09 07,6.8125
2020-05-09 08,12.3125
2020-05-09 09,17.625
2020-05-09 10,22.8
2020-05-09 11,29.5375
2020-05-09 12,33.425
2020-05-09 13,32.1125
2020-05-09 14,35.7875
2020-05-09 15,40.05
2020-05-09 16,44.6125
2020-05-09 17,31.75
2020-05-09 18,30.8875
2020-05-09 19,37.95
2020-05-09 20,31.275
2020-05-09 21,18.9375
2020-05-09 22,11.7125
2020-05-09 23,5.9
2020-05-10 00,7.9375
2020-05-10 01,5.2625
2020-05-10 02,4.5875
